"admin2Name","admin2Pcod","year","month","seasonaltotal_precip","seasonalmean_precip"
"Birni N'Konni","NE0503",2020,9,146.763895573236,24.4606492622059
"Birni N'Konni","NE0503",2021,6,42.1141170344407,7.01901950574011
"Birni N'Konni","NE0503",2021,7,155.794249543598,25.9657082572664
"Birni N'Konni","NE0503",2021,8,134.131225265904,22.355204210984
"Birni N'Konni","NE0503",2021,9,69.8927106654349,11.6487851109058
"Bouza","NE0504",1981,6,46.6868251791313,7.78113752985522
"Bouza","NE0504",1981,7,135.450027472782,22.5750045787969
"Bouza","NE0504",1981,8,100.715673343995,16.7859455573324
"Bouza","NE0504",1981,9,42.5403998440897,7.09006664068162
"Bouza","NE0504",1982,6,24.8208278353164,4.1368046392194
"Bouza","NE0504",1982,7,103.787081894125,17.2978469823541
"Bouza","NE0504",1982,8,137.931729479713,22.9886215799522
"Bouza","NE0504",1982,9,12.2872993954513,2.04788323257522
"Bouza","NE0504",1983,6,34.808187457056,5.801364576176
"Bouza","NE0504",1983,7,106.151729209461,17.6919548682435
"Bouza","NE0504",1983,8,115.934937260783,19.3224895434638
"Bouza","NE0504",1983,9,42.316174474078,7.05269574567967
"Bouza","NE0504",1984,6,18.3616272694746,3.0602712115791
"Bouza","NE0504",1984,7,68.4894822404601,11.4149137067433
"Bouza","NE0504",1984,8,22.023052339879,3.67050872331317
"Bouza","NE0504",1984,9,57.0132271588779,9.50220452647965
"Bouza","NE0504",1985,6,48.1954644950855,8.03257741584759
"Bouza","NE0504",1985,7,90.3936106779456,15.0656017796576
"Bouza","NE0504",1985,8,154.788164835627,25.7980274726045
"Bouza","NE0504",1985,9,67.2135856936499,11.202264282275
"Bouza","NE0504",1986,6,28.6865419246803,4.78109032078005
"Bouza","NE0504",1986,7,100.791405349958,16.7985675583264
"Bouza","NE0504",1986,8,117.980527092933,19.6634211821554
"Bouza","NE0504",1986,9,74.683945330969,12.4473242218282
"Bouza","NE0504",1987,6,21.9847743409639,3.66412905682732
"Bouza","NE0504",1987,7,90.2967698071951,15.0494616345325
"Bouza","NE0504",1987,8,152.19457050468,25.3657617507799
"Bouza","NE0504",1987,9,43.4619475908251,7.24365793180419
"Bouza","NE0504",1988,6,42.7023294486298,7.11705490810496
"Bouza","NE0504",1988,7,168.074046664536,28.0123411107561
"Bouza","NE0504",1988,8,155.400928458455,25.9001547430759
"Bouza","NE0504",1988,9,62.1606255269044,10.3601042544841
"Bouza","NE0504",1989,6,41.5878898031213,6.93131496718688
"Bouza","NE0504",1989,7,115.739357429369,19.2898929048948
"Bouza","NE0504",1989,8,215.479544490516,35.913257415086
"Bouza","NE0504",1989,9,60.8988912045488,10.1498152007581
"Bouza","NE0504",1990,6,26.403071293148,4.40051188219134
"Bouza","NE0504",1990,7,123.538494680674,20.5897491134456
"Bouza","NE0504",1990,8,89.6643723460574,14.9440620576762
"Bouza","NE0504",1990,9,26.3748031214974,4.39580052024957
"Bouza","NE0504",1991,6,40.4747857399245,6.74579762332074
"Bouza","NE0504",1991,7,149.407520440725,24.9012534067875
"Bouza","NE0504",1991,8,204.316466494128,34.052744415688
"Bouza","NE0504",1991,9,32.3437251726516,5.39062086210861
"Bouza","NE0504",1992,6,35.2479376482011,5.87465627470018
"Bouza","NE0504",1992,7,120.340622112144,20.0567703520239
"Bouza","NE0504",1992,8,139.36060489811,23.2267674830183
"Bouza","NE0504",1992,9,32.1376786535309,5.35627977558848
"Bouza","NE0504",1993,6,33.3354998211169,5.55591663685282
"Bouza","NE0504",1993,7,81.5892353155506,13.5982058859251
"Bouza","NE0504",1993,8,116.059009133015,19.3431681888359
"Bouza","NE0504",1993,9,39.5143585888079,6.58572643146798
"Bouza","NE0504",1994,6,35.0094442432707,5.83490737387845
"Bouza","NE0504",1994,7,142.421390791979,23.7368984653298
"Bouza","NE0504",1994,8,201.862123537562,33.6436872562603
"Bouza","NE0504",1994,9,128.029919971936,21.3383199953226
"Bouza","NE0504",1995,6,31.9640282839455,5.32733804732425
"Bouza","NE0504",1995,7,95.8244372697676,15.9707395449613
"Bouza","NE0504",1995,8,148.539385878284,24.7565643130473
"Bouza","NE0504",1995,9,54.4538124153943,9.07563540256571
"Bouza","NE0504",1996,6,60.9046768878895,10.1507794813149
"Bouza","NE0504",1996,7,107.484730679138,17.9141217798563
"Bouza","NE0504",1996,8,103.487505080385,17.2479175133976
"Bouza","NE0504",1996,9,62.659503727543,10.4432506212572
"Bouza","NE0504",1997,6,68.1887765561749,11.3647960926958
"Bouza","NE0504",1997,7,92.2994935562266,15.3832489260378
"Bouza","NE0504",1997,8,100.503526389767,16.7505877316278
"Bouza","NE0504",1997,9,36.3888278818383,6.06480464697305
"Bouza","NE0504",1998,6,59.7731680739842,9.96219467899737
"Bouza","NE0504",1998,7,138.260834886843,23.0434724811404
"Bouza","NE0504",1998,8,136.076705975902,22.6794509959836
"Bouza","NE0504",1998,9,113.635765279136,18.9392942131893
"Bouza","NE0504",1999,6,14.2246391631783,2.37077319386306
"Bouza","NE0504",1999,7,157.775079933526,26.2958466555876
"Bouza","NE0504",1999,8,265.806043750952,44.3010072918254
"Bouza","NE0504",1999,9,83.7693336943603,13.9615556157267
"Bouza","NE0504",2000,6,34.206705825415,5.70111763756917
"Bouza","NE0504",2000,7,136.633663616028,22.772277269338
"Bouza","NE0504",2000,8,122.531668448439,20.4219447414066
"Bouza","NE0504",2000,9,30.6641376628167,5.11068961046945
"Bouza","NE0504",2001,6,39.3596022238637,6.55993370397729
"Bouza","NE0504",2001,7,153.972122761619,25.6620204602698
"Bouza","NE0504",2001,8,168.034511076372,28.005751846062
"Bouza","NE0504",2001,9,77.6367059924928,12.9394509987488
"Bouza","NE0504",2002,6,48.9585935774456,8.15976559624094
"Bouza","NE0504",2002,7,136.676759969859,22.7794599949765
"Bouza","NE0504",2002,8,123.460072850183,20.5766788083638
"Bouza","NE0504",2002,9,81.1614715646239,13.5269119274373
"Bouza","NE0504",2003,6,77.4045838966071,12.9007639827678
"Bouza","NE0504",2003,7,127.493616424449,21.2489360707415
"Bouza","NE0504",2003,8,166.598885725591,27.7664809542652
"Bouza","NE0504",2003,9,66.9164620738615,11.1527436789769
"Bouza","NE0504",2004,6,39.7461684752239,6.62436141253732
"Bouza","NE0504",2004,7,113.967738009092,18.9946230015153
"Bouza","NE0504",2004,8,208.955963586878,34.8259939311463
"Bouza","NE0504",2004,9,24.1517117662533,4.02528529437555
"Bouza","NE0504",2005,6,70.3399344494552,11.7233224082425
"Bouza","NE0504",2005,7,125.033934485493,20.8389890809155
"Bouza","NE0504",2005,8,147.160788780398,24.5267981300664
"Bouza","NE0504",2005,9,68.4161636177033,11.4026939362839
"Bouza","NE0504",2006,6,28.9433247154794,4.82388745257991
"Bouza","NE0504",2006,7,124.135863058889,20.6893105098148
"Bouza","NE0504",2006,8,147.212946265988,24.5354910443313
"Bouza","NE0504",2006,9,127.621848975841,21.2703081626401
"Bouza","NE0504",2007,6,29.1882490389644,4.86470817316073
"Bouza","NE0504",2007,7,108.099119888681,18.0165199814468
"Bouza","NE0504",2007,8,196.208590078542,32.7014316797569
"Bouza","NE0504",2007,9,72.601275748299,12.1002126247165
"Bouza","NE0504",2008,6,47.7015500540588,7.95025834234314
"Bouza","NE0504",2008,7,104.277337268003,17.3795562113338
"Bouza","NE0504",2008,8,143.303498852616,23.883916475436
"Bouza","NE0504",2008,9,68.0029272406189,11.3338212067698
"Bouza","NE0504",2009,6,49.5033605545025,8.25056009241708
"Bouza","NE0504",2009,7,98.9668016832437,16.4944669472073
"Bouza","NE0504",2009,8,63.994251649883,10.6657086083138
"Bouza","NE0504",2009,9,62.7479418428832,10.4579903071472
"Bouza","NE0504",2010,6,65.2594470138386,10.8765745023064
"Bouza","NE0504",2010,7,117.511622473272,19.5852704122121
"Bouza","NE0504",2010,8,195.228936744894,32.538156124149
"Bouza","NE0504",2010,9,74.8410889704411,12.4735148284069
"Bouza","NE0504",2011,6,72.2663120756296,12.0443853459383
"Bouza","NE0504",2011,7,86.9834031075182,14.497233851253
"Bouza","NE0504",2011,8,134.481306703972,22.4135511173287
"Bouza","NE0504",2011,9,44.6046006601484,7.43410011002474
"Bouza","NE0504",2012,6,51.9802197896793,8.66336996494655
"Bouza","NE0504",2012,7,121.454295262085,20.2423825436808
"Bouza","NE0504",2012,8,132.722475219187,22.1204125365312
"Bouza","NE0504",2012,9,88.3386927705134,14.7231154617522
"Bouza","NE0504",2013,6,33.2306822583554,5.53844704305924
"Bouza","NE0504",2013,7,85.3472617169814,14.2245436194969
"Bouza","NE0504",2013,8,157.563452242897,26.2605753738162
"Bouza","NE0504",2013,9,43.4684686962838,7.24474478271396
"Bouza","NE0504",2014,6,33.8265854852109,5.63776424753514
"Bouza","NE0504",2014,7,144.524445404931,24.0874075674885
"Bouza","NE0504",2014,8,150.822153231353,25.1370255385588
"Bouza","NE0504",2014,9,60.0303474597204,10.0050579099534
"Bouza","NE0504",2015,6,30.6501789816574,5.10836316360957
"Bouza","NE0504",2015,7,97.3992938343485,16.2332156390581
"Bouza","NE0504",2015,8,167.460430271711,27.9100717119518
"Bouza","NE0504",2015,9,95.8202782005919,15.9700463667653
"Bouza","NE0504",2016,6,41.9738156821482,6.9956359470247
"Bouza","NE0504",2016,7,146.520412334831,24.4200687224718
"Bouza","NE0504",2016,8,131.556975072907,21.9261625121511
"Bouza","NE0504",2016,9,50.3598158652835,8.39330264421391
"Bouza","NE0504",2017,6,66.1361176713968,11.0226862785661
"Bouza","NE0504",2017,7,126.580200001067,21.0967000001779
"Bouza","NE0504",2017,8,96.5963833897357,16.0993972316226
"Bouza","NE0504",2017,9,19.4710429659524,3.24517382765874
"Bouza","NE0504",2018,6,36.8138383171221,6.13563971952035
"Bouza","NE0504",2018,7,111.945435124799,18.6575725207999
"Bouza","NE0504",2018,8,202.908292989681,33.8180488316135
"Bouza","NE0504",2018,9,92.976781577216,15.4961302628693
"Bouza","NE0504",2019,6,60.6423300322416,10.1070550053736
"Bouza","NE0504",2019,7,94.871647359134,15.8119412265223
"Bouza","NE0504",2019,8,137.633807261174,22.9389678768623
"Bouza","NE0504",2019,9,51.4539635844134,8.57566059740224
"Bouza","NE0504",2020,6,42.5967837376358,7.09946395627263
"Bouza","NE0504",2020,7,172.351288960591,28.7252148267651
"Bouza","NE0504",2020,8,210.847893168801,35.1413155281335
"Bouza","NE0504",2020,9,80.0646717100982,13.344111951683
"Bouza","NE0504",2021,6,28.2950467516736,4.71584112527894
"Bouza","NE0504",2021,7,158.628421795928,26.4380702993213
"Bouza","NE0504",2021,8,146.685780761395,24.4476301268991
"Bouza","NE0504",2021,9,34.3674304424674,5.72790507374456
"Illéla","NE0505",1981,6,56.3374493358414,9.3895748893069
"Illéla","NE0505",1981,7,138.999241509748,23.1665402516247
"Illéla","NE0505",1981,8,132.03071188059,22.005118646765
"Illéla","NE0505",1981,9,67.2267973177883,11.2044662196314
"Illéla","NE0505",1982,6,38.0115148906443,6.33525248177405
"Illéla","NE0505",1982,7,98.6985374717087,16.4497562452848
"Illéla","NE0505",1982,8,123.83270181255,20.638783635425
"Illéla","NE0505",1982,9,17.1825341242227,2.86375568737045
"Illéla","NE0505",1983,6,36.078726458629,6.01312107643816
"Illéla","NE0505",1983,7,100.702621399241,16.7837702332069
"Illéla","NE0505",1983,8,101.551428110636,16.9252380184393
"Illéla","NE0505",1983,9,55.224519414215,9.20408656903583
"Illéla","NE0505",1984,6,25.363043486338,4.22717391438967
"Illéla","NE0505",1984,7,78.8513183049161,13.1418863841527
"Illéla","NE0505",1984,8,45.185231965351,7.53087199422516
"Illéla","NE0505",1984,9,76.7843291987996,12.7973881997999
"Illéla","NE0505",1985,6,36.6540468905376,6.1090078150896
"Illéla","NE0505",1985,7,75.8174699999793,12.6362449999965
"Illéla","NE0505",1985,8,122.351561395421,20.3919268992368
"Illéla","NE0505",1985,9,74.8749828190716,12.4791638031786
"Illéla","NE0505",1986,6,46.0225012162972,7.67041686938286
"Illéla","NE0505",1986,7,135.365931647529,22.5609886079214
"Illéla","NE0505",1986,8,111.898006591339,18.6496677652231
"Illéla","NE0505",1986,9,86.0089066028829,14.3348177671472
"Illéla","NE0505",1987,6,31.930499396199,5.32174989936651
"Illéla","NE0505",1987,7,79.4968452891571,13.2494742148595
"Illéla","NE0505",1987,8,138.080278530024,23.013379755004
"Illéla","NE0505",1987,9,52.8299683559871,8.80499472599784
"Illéla","NE0505",1988,6,63.6524547868989,10.6087424644831
"Illéla","NE0505",1988,7,140.52688349771,23.4211472496183
"Illéla","NE0505",1988,8,192.581887132362,32.0969811887271
"Illéla","NE0505",1988,9,59.1862521108743,9.86437535181239
"Illéla","NE0505",1989,6,67.0412378332771,11.1735396388795
"Illéla","NE0505",1989,7,117.338084446555,19.5563474077592
"Illéla","NE0505",1989,8,200.903450665364,33.4839084442274
"Illéla","NE0505",1989,9,68.6322156611433,11.4387026101905
"Illéla","NE0505",1990,6,38.2509280322692,6.37515467204487
"Illéla","NE0505",1990,7,149.649024965678,24.9415041609463
"Illéla","NE0505",1990,8,97.0999553288476,16.1833258881413
"Illéla","NE0505",1990,9,43.7288387455797,7.28813979092994
"Illéla","NE0505",1991,6,54.6542790326361,9.10904650543935
"Illéla","NE0505",1991,7,137.169317647541,22.8615529412568
"Illéla","NE0505",1991,8,179.4235475979,29.90392459965
"Illéla","NE0505",1991,9,39.3847467564381,6.56412445940635
"Illéla","NE0505",1992,6,46.3889452318848,7.73149087198079
"Illéla","NE0505",1992,7,102.579024703943,17.0965041173239
"Illéla","NE0505",1992,8,148.510741628047,24.7517902713411
"Illéla","NE0505",1992,9,49.9826955860941,8.33044926434902
"Illéla","NE0505",1993,6,48.3790718467562,8.06317864112603
"Illéla","NE0505",1993,7,87.7125101443104,14.6187516907184
"Illéla","NE0505",1993,8,125.393923908532,20.8989873180887
"Illéla","NE0505",1993,9,44.68415485262,7.44735914210333
"Illéla","NE0505",1994,6,60.7528334403708,10.1254722400618
"Illéla","NE0505",1994,7,163.734024416639,27.2890040694399
"Illéla","NE0505",1994,8,205.889225341427,34.3148708902379
"Illéla","NE0505",1994,9,113.66321283165,18.943868805275
"Illéla","NE0505",1995,6,49.0184645664577,8.16974409440962
"Illéla","NE0505",1995,7,104.474440825552,17.4124068042586
"Illéla","NE0505",1995,8,165.327323458263,27.5545539097105
"Illéla","NE0505",1995,9,62.2476431011285,10.3746071835214
"Illéla","NE0505",1996,6,71.927893807291,11.9879823012152
"Illéla","NE0505",1996,7,97.4355359148588,16.2392559858098
"Illéla","NE0505",1996,8,111.894481107119,18.6490801845198
"Illéla","NE0505",1996,9,49.6458249135255,8.27430415225425
"Illéla","NE0505",1997,6,58.2553046499146,9.70921744165243
"Illéla","NE0505",1997,7,92.4237222379678,15.403953706328
"Illéla","NE0505",1997,8,103.490247654422,17.2483746090703
"Illéla","NE0505",1997,9,43.9773849823108,7.32956416371847
"Illéla","NE0505",1998,6,57.8823158931507,9.64705264885844
"Illéla","NE0505",1998,7,155.790888946665,25.9651481577774
"Illéla","NE0505",1998,8,124.207814860407,20.7013024767345
"Illéla","NE0505",1998,9,97.1969304589731,16.1994884098289
"Illéla","NE0505",1999,6,21.1435962906995,3.52393271511659
"Illéla","NE0505",1999,7,152.861196861289,25.4768661435482
"Illéla","NE0505",1999,8,224.885927135351,37.4809878558919
"Illéla","NE0505",1999,9,79.2053980475579,13.200899674593
"Illéla","NE0505",2000,6,50.602107446082,8.43368457434699
"Illéla","NE0505",2000,7,117.304686564616,19.5507810941027
"Illéla","NE0505",2000,8,149.786059764213,24.9643432940355
"Illéla","NE0505",2000,9,38.6620851409636,6.44368085682727
"Illéla","NE0505",2001,6,51.1209107288198,8.52015178813664
"Illéla","NE0505",2001,7,147.977113614437,24.6628522690729
"Illéla","NE0505",2001,8,124.970170833506,20.8283618055843
"Illéla","NE0505",2001,9,67.3191993952822,11.2198665658804
"Illéla","NE0505",2002,6,60.4131448062218,10.0688574677036
"Illéla","NE0505",2002,7,134.819109089765,22.4698515149608
"Illéla","NE0505",2002,8,109.736086289502,18.289347714917
"Illéla","NE0505",2002,9,72.6363250999931,12.1060541833322
"Illéla","NE0505",2003,6,90.3118822270962,15.0519803711827
"Illéla","NE0505",2003,7,122.891079375134,20.4818465625223
"Illéla","NE0505",2003,8,141.259883740764,23.5433139567939
"Illéla","NE0505",2003,9,71.8031877812322,11.9671979635387
"Illéla","NE0505",2004,6,39.5616732717566,6.59361221195943
"Illéla","NE0505",2004,7,108.767467925565,18.1279113209274
"Illéla","NE0505",2004,8,168.344527300326,28.057421216721
"Illéla","NE0505",2004,9,41.9106868441777,6.98511447402962
"Illéla","NE0505",2005,6,88.8650017291652,14.8108336215275
"Illéla","NE0505",2005,7,120.330348080478,20.0550580134131
"Illéla","NE0505",2005,8,118.116652758876,19.686108793146
"Illéla","NE0505",2005,9,68.3707724414698,11.395128740245
"Illéla","NE0505",2006,6,36.9354056755054,6.15590094591757
"Illéla","NE0505",2006,7,123.451873326322,20.5753122210537
"Illéla","NE0505",2006,8,113.650712832952,18.9417854721586
"Illéla","NE0505",2006,9,162.934796215106,27.1557993691844
"Illéla","NE0505",2007,6,38.0905338890987,6.34842231484977
"Illéla","NE0505",2007,7,107.956409021117,17.9927348368528
"Illéla","NE0505",2007,8,170.759609869347,28.4599349782246
"Illéla","NE0505",2007,9,64.8727476179286,10.8121246029881
"Illéla","NE0505",2008,6,78.77020545743,13.1283675762383
"Illéla","NE0505",2008,7,100.599183585591,16.7665305975986
"Illéla","NE0505",2008,8,131.450521847855,21.9084203079758
"Illéla","NE0505",2008,9,90.0394797999265,15.0065799666544
"Illéla","NE0505",2009,6,51.9496884173474,8.65828140289123
"Illéla","NE0505",2009,7,95.0622315523238,15.8437052587206
"Illéla","NE0505",2009,8,61.1192530855663,10.1865421809277
"Illéla","NE0505",2009,9,78.3306791192314,13.0551131865386
"Illéla","NE0505",2010,6,81.8642966609325,13.6440494434888
"Illéla","NE0505",2010,7,104.538864324131,17.4231440540218
"Illéla","NE0505",2010,8,159.864525684641,26.6440876141068
"Illéla","NE0505",2010,9,73.5131315441232,12.2521885906872
"Illéla","NE0505",2011,6,86.4619913183278,14.410331886388
"Illéla","NE0505",2011,7,68.1413612539397,11.3568935423233
"Illéla","NE0505",2011,8,115.74617358691,19.2910289311517
"Illéla","NE0505",2011,9,53.982258779775,8.9970431299625
"Illéla","NE0505",2012,6,49.5778011687473,8.26296686145789
"Illéla","NE0505",2012,7,107.00333138823,17.833888564705
"Illéla","NE0505",2012,8,133.158169194482,22.1930281990804
"Illéla","NE0505",2012,9,116.341773353561,19.3902955589269
"Illéla","NE0505",2013,6,42.9501168974277,7.15835281623794
"Illéla","NE0505",2013,7,78.2099731617572,13.0349955269595
"Illéla","NE0505",2013,8,145.51896481673,24.2531608027884
"Illéla","NE0505",2013,9,53.7625376682031,8.96042294470051
"Illéla","NE0505",2014,6,46.9232683870089,7.82054473116815
"Illéla","NE0505",2014,7,138.150145276272,23.025024212712
"Illéla","NE0505",2014,8,148.482997597443,24.7471662662405
"Illéla","NE0505",2014,9,71.36367223936,11.8939453732267
"Illéla","NE0505",2015,6,36.0512194953738,6.00853658256229
"Illéla","NE0505",2015,7,95.0301526839337,15.8383587806556
"Illéla","NE0505",2015,8,155.050219080654,25.841703180109
"Illéla","NE0505",2015,9,101.206015553146,16.8676692588576
"Illéla","NE0505",2016,6,46.594851036766,7.76580850612767
"Illéla","NE0505",2016,7,151.896451896376,25.3160753160627
"Illéla","NE0505",2016,8,116.330436833842,19.3884061389736
"Illéla","NE0505",2016,9,68.635135167326,11.4391891945543
"Illéla","NE0505",2017,6,65.3854382773887,10.8975730462314
"Illéla","NE0505",2017,7,122.342432419961,20.3904054033268
"Illéla","NE0505",2017,8,95.6009038091658,15.9334839681943
"Illéla","NE0505",2017,9,31.9614200127144,5.32690333545241
"Illéla","NE0505",2018,6,41.2718367837119,6.87863946395198
"Illéla","NE0505",2018,7,103.360719121005,17.2267865201675
"Illéla","NE0505",2018,8,195.637328518826,32.6062214198044
"Illéla","NE0505",2018,9,107.599375732477,17.9332292887462
"Illéla","NE0505",2019,6,76.9897211485791,12.8316201914299
"Illéla","NE0505",2019,7,90.0144345777274,15.0024057629546
"Illéla","NE0505",2019,8,112.882342310177,18.8137237183628
"Illéla","NE0505",2019,9,76.55425327961,12.7590422132683
"Illéla","NE0505",2020,6,64.333095795129,10.7221826325215
"Illéla","NE0505",2020,7,170.031187903735,28.3385313172892
"Illéla","NE0505",2020,8,181.589153411903,30.2648589019838
"Illéla","NE0505",2020,9,110.221526063797,18.3702543439662
"Illéla","NE0505",2021,6,34.462831697406,5.743805282901
"Illéla","NE0505",2021,7,151.352992251711,25.2254987086185
"Illéla","NE0505",2021,8,134.168551766064,22.361425294344
"Illéla","NE0505",2021,9,53.5003882568227,8.91673137613711
"Keita","NE0506",1981,6,41.4820021228154,6.91366702046924
"Keita","NE0506",1981,7,117.046311527263,19.5077185878772
"Keita","NE0506",1981,8,102.265630273837,17.0442717123062
"Keita","NE0506",1981,9,36.6539088097144,6.10898480161907
"Keita","NE0506",1982,6,30.9282710869213,5.15471184782021
"Keita","NE0506",1982,7,109.935351800398,18.3225586333996
"Keita","NE0506",1982,8,128.798397721922,21.4663996203203
"Keita","NE0506",1982,9,17.3914768611255,2.89857947685425
"Keita","NE0506",1983,6,36.2006805807682,6.03344676346137
"Keita","NE0506",1983,7,96.2399098644822,16.0399849774137
"Keita","NE0506",1983,8,113.736850711034,18.9561417851723
"Keita","NE0506",1983,9,47.5556080719497,7.92593467865828
"Keita","NE0506",1984,6,16.8693003303922,2.81155005506536
"Keita","NE0506",1984,7,63.8686318304406,10.6447719717401
"Keita","NE0506",1984,8,32.4889354106615,5.41482256844358
"Keita","NE0506",1984,9,45.7298853541766,7.62164755902944
"Keita","NE0506",1985,6,42.0847521242152,7.01412535403586
"Keita","NE0506",1985,7,84.7689056699568,14.1281509449928
"Keita","NE0506",1985,8,119.850749268209,19.9751248780348
"Keita","NE0506",1985,9,65.9470282495789,10.9911713749298
"Keita","NE0506",1986,6,42.6091894206941,7.10153157011568
"Keita","NE0506",1986,7,116.428312500862,19.4047187501437
"Keita","NE0506",1986,8,125.560992834113,20.9268321390188
"Keita","NE0506",1986,9,70.4138396431012,11.7356399405169
"Keita","NE0506",1987,6,26.2493548168475,4.37489246947458
"Keita","NE0506",1987,7,76.5341267178367,12.7556877863061
"Keita","NE0506",1987,8,142.527305574486,23.754550929081
"Keita","NE0506",1987,9,45.5316625338712,7.58861042231187
"Keita","NE0506",1988,6,43.1282842954357,7.18804738257262
"Keita","NE0506",1988,7,176.116369269083,29.3527282115139
"Keita","NE0506",1988,8,157.204770595252,26.2007950992087
"Keita","NE0506",1988,9,79.3313280751646,13.2218880125274
"Keita","NE0506",1989,6,35.6587649556695,5.94312749261158
"Keita","NE0506",1989,7,100.546545643654,16.7577576072756
"Keita","NE0506",1989,8,216.62359033123,36.1039317218717
"Keita","NE0506",1989,9,58.8527461258678,9.80879102097797
"Keita","NE0506",1990,6,25.4150775570345,4.23584625950576
"Keita","NE0506",1990,7,124.130585741285,20.6884309568808
"Keita","NE0506",1990,8,106.519134635642,17.7531891059404
"Keita","NE0506",1990,9,32.8070845967647,5.46784743279411
"Keita","NE0506",1991,6,45.3441369422232,7.5573561570372
"Keita","NE0506",1991,7,135.576127953274,22.5960213255456
"Keita","NE0506",1991,8,198.788605268944,33.1314342114906
"Keita","NE0506",1991,9,29.8837155589364,4.98061925982273
"Keita","NE0506",1992,6,31.9155168700551,5.31925281167585
"Keita","NE0506",1992,7,102.395509635855,17.0659182726425
"Keita","NE0506",1992,8,153.650685965632,25.6084476609387
"Keita","NE0506",1992,9,35.2563319256407,5.87605532094012
"Keita","NE0506",1993,6,35.7785851530886,5.96309752551477
"Keita","NE0506",1993,7,72.4836750918602,12.08061251531
"Keita","NE0506",1993,8,117.103558370019,19.5172597283365
"Keita","NE0506",1993,9,33.9489843062228,5.65816405103713
"Keita","NE0506",1994,6,33.5239866151979,5.58733110253298
"Keita","NE0506",1994,7,169.184231251975,28.1973718753291
"Keita","NE0506",1994,8,210.243040001058,35.0405066668431
"Keita","NE0506",1994,9,118.767939052654,19.7946565087756
"Keita","NE0506",1995,6,44.8779488315884,7.47965813859807
"Keita","NE0506",1995,7,88.0617620965956,14.6769603494326
"Keita","NE0506",1995,8,154.559910698078,25.7599851163463
"Keita","NE0506",1995,9,54.1329019455984,9.02215032426641
"Keita","NE0506",1996,6,55.207458754768,9.20124312579468
"Keita","NE0506",1996,7,96.8146182507688,16.1357697084615
"Keita","NE0506",1996,8,101.614498937965,16.9357498229942
"Keita","NE0506",1996,9,58.7494766122503,9.79157943537506
"Keita","NE0506",1997,6,63.1078918441244,10.5179819740207
"Keita","NE0506",1997,7,82.0455033797585,13.6742505632931
"Keita","NE0506",1997,8,104.940417530376,17.490069588396
"Keita","NE0506",1997,9,39.0431024550382,6.50718374250637
"Keita","NE0506",1998,6,65.6784681911022,10.9464113651837
"Keita","NE0506",1998,7,140.939673603775,23.4899456006291
"Keita","NE0506",1998,8,111.796691948292,18.6327819913819
"Keita","NE0506",1998,9,96.5522094369827,16.0920349061638
"Keita","NE0506",1999,6,14.896575480564,2.482762580094
"Keita","NE0506",1999,7,154.284123171254,25.7140205285423
"Keita","NE0506",1999,8,224.92715795333,37.4878596588884
"Keita","NE0506",1999,9,58.953029738911,9.82550495648516
"Keita","NE0506",2000,6,39.8856697826755,6.64761163044591
"Keita","NE0506",2000,7,126.257381071948,21.0428968453247
"Keita","NE0506",2000,8,120.078359185719,20.0130598642864
"Keita","NE0506",2000,9,29.2555026702293,4.87591711170489
"Keita","NE0506",2001,6,48.8898054735905,8.14830091226508
"Keita","NE0506",2001,7,139.834150328545,23.3056917214242
"Keita","NE0506",2001,8,156.372142565237,26.0620237608729
"Keita","NE0506",2001,9,66.1547061782781,11.0257843630464
"Keita","NE0506",2002,6,46.2699435895074,7.71165726491791
"Keita","NE0506",2002,7,133.876933756602,22.312822292767
"Keita","NE0506",2002,8,103.276854641962,17.2128091069937
"Keita","NE0506",2002,9,82.9700532222256,13.8283422037043
"Keita","NE0506",2003,6,69.4800873425385,11.5800145570898
"Keita","NE0506",2003,7,125.645659085848,20.9409431809747
"Keita","NE0506",2003,8,153.635001869359,25.6058336448931
"Keita","NE0506",2003,9,60.2863110844969,10.0477185140828
"Keita","NE0506",2004,6,39.8722586352561,6.64537643920935
"Keita","NE0506",2004,7,102.631842617062,17.1053071028437
"Keita","NE0506",2004,8,185.119991450316,30.853331908386
"Keita","NE0506",2004,9,28.6296978249404,4.77161630415673
"Keita","NE0506",2005,6,66.5230857009209,11.0871809501535
"Keita","NE0506",2005,7,122.973955944412,20.4956593240686
"Keita","NE0506",2005,8,141.477792414935,23.5796320691558
"Keita","NE0506",2005,9,62.0841080841582,10.3473513473597
"Keita","NE0506",2006,6,26.8675645576197,4.47792742626995
"Keita","NE0506",2006,7,129.36966316476,21.56161052746
"Keita","NE0506",2006,8,123.279054396173,20.5465090660288
"Keita","NE0506",2006,9,138.609908271802,23.1016513786336
"Keita","NE0506",2007,6,29.8005936060704,4.96676560101174
"Keita","NE0506",2007,7,99.720694032697,16.6201156721162
"Keita","NE0506",2007,8,200.747062633795,33.4578437722991
"Keita","NE0506",2007,9,60.2223245240942,10.037054087349
"Keita","NE0506",2008,6,54.770161568346,9.12836026139101
"Keita","NE0506",2008,7,104.792899024279,17.4654831707132
"Keita","NE0506",2008,8,133.359495991832,22.2265826653054
"Keita","NE0506",2008,9,68.5103949472659,11.4183991578777
"Keita","NE0506",2009,6,42.2688246870679,7.04480411451131
"Keita","NE0506",2009,7,99.3935856535372,16.5655976089229
