"adm_03","rowcacode3","year","month","seasonaltotal_precip","seasonalmean_precip"
"Tchintabaraden","NER005011002",1992,7,71.9036176306792,11.9839362717799
"Tchintabaraden","NER005011002",1992,8,105.523244308841,17.5872073848069
"Tchintabaraden","NER005011002",1992,9,13.3323398717094,2.22205664528489
"Tchintabaraden","NER005011002",1993,6,21.1744084424946,3.5290680737491
"Tchintabaraden","NER005011002",1993,7,36.7312579691777,6.12187632819628
"Tchintabaraden","NER005011002",1993,8,68.1593404776413,11.3598900796069
"Tchintabaraden","NER005011002",1993,9,25.4767214348413,4.24612023914021
"Tchintabaraden","NER005011002",1994,6,16.6786550266708,2.77977583777847
"Tchintabaraden","NER005011002",1994,7,68.1478379286631,11.3579729881105
"Tchintabaraden","NER005011002",1994,8,170.771250083038,28.4618750138397
"Tchintabaraden","NER005011002",1994,9,61.21312731424,10.2021878857067
"Tchintabaraden","NER005011002",1995,6,22.1436324420085,3.69060540700142
"Tchintabaraden","NER005011002",1995,7,33.9509038752925,5.65848397921542
"Tchintabaraden","NER005011002",1995,8,68.9159321779199,11.48598869632
"Tchintabaraden","NER005011002",1995,9,26.7990279729622,4.46650466216037
"Tchintabaraden","NER005011002",1996,6,26.7007352924635,4.45012254874391
"Tchintabaraden","NER005011002",1996,7,25.1548536371805,4.19247560619675
"Tchintabaraden","NER005011002",1996,8,84.2809924352646,14.0468320725441
"Tchintabaraden","NER005011002",1996,9,29.1418438576196,4.85697397626993
"Tchintabaraden","NER005011002",1997,6,31.5906485810811,5.26510809684685
"Tchintabaraden","NER005011002",1997,7,32.3261358786455,5.38768931310758
"Tchintabaraden","NER005011002",1997,8,82.2260127367907,13.7043354561318
"Tchintabaraden","NER005011002",1997,9,22.4119707388536,3.7353284564756
"Tchintabaraden","NER005011002",1998,6,29.6687693558229,4.94479489263716
"Tchintabaraden","NER005011002",1998,7,93.153231661931,15.5255386103218
"Tchintabaraden","NER005011002",1998,8,97.2278752751646,16.2046458791941
"Tchintabaraden","NER005011002",1998,9,72.075925905046,12.0126543175077
"Tchintabaraden","NER005011002",1999,6,6.66400714458334,1.11066785743056
"Tchintabaraden","NER005011002",1999,7,75.7512963387777,12.6252160564629
"Tchintabaraden","NER005011002",1999,8,172.283520651651,28.7139201086086
"Tchintabaraden","NER005011002",1999,9,50.5646816274393,8.42744693790655
"Tchintabaraden","NER005011002",2000,6,13.5244546814076,2.2540757802346
"Tchintabaraden","NER005011002",2000,7,69.1030061360392,11.5171676893399
"Tchintabaraden","NER005011002",2000,8,71.0693854170925,11.8448975695154
"Tchintabaraden","NER005011002",2000,9,14.9828077876048,2.49713463126747
"Tchintabaraden","NER005011002",2001,6,21.4541134570201,3.57568557617002
"Tchintabaraden","NER005011002",2001,7,63.6704919129983,10.6117486521664
"Tchintabaraden","NER005011002",2001,8,102.165294277333,17.0275490462222
"Tchintabaraden","NER005011002",2001,9,26.9531041977854,4.49218403296423
"Tchintabaraden","NER005011002",2002,6,21.4361021398659,3.57268368997765
"Tchintabaraden","NER005011002",2002,7,60.6495216912373,10.1082536152062
"Tchintabaraden","NER005011002",2002,8,88.9312235070449,14.8218705845075
"Tchintabaraden","NER005011002",2002,9,37.4735859786692,6.24559766311153
"Tchintabaraden","NER005011002",2003,6,32.6513575443597,5.44189292405995
"Tchintabaraden","NER005011002",2003,7,66.9191542245923,11.1531923707654
"Tchintabaraden","NER005011002",2003,8,129.737615055902,21.6229358426504
"Tchintabaraden","NER005011002",2003,9,29.3559377039562,4.8926562839927
"Tchintabaraden","NER005011002",2004,6,15.4249997458514,2.57083329097523
"Tchintabaraden","NER005011002",2004,7,46.2177857688775,7.70296429481292
"Tchintabaraden","NER005011002",2004,8,100.554621308942,16.7591035514903
"Tchintabaraden","NER005011002",2004,9,12.1358397376352,2.02263995627254
"Tchintabaraden","NER005011002",2005,6,28.6503212965586,4.77505354942644
"Tchintabaraden","NER005011002",2005,7,74.0458425569551,12.3409737594925
"Tchintabaraden","NER005011002",2005,8,134.212669140576,22.3687781900961
"Tchintabaraden","NER005011002",2005,9,23.4052349118729,3.90087248531215
"Tchintabaraden","NER005011002",2006,6,9.51034121611553,1.58505686935259
"Tchintabaraden","NER005011002",2006,7,47.8196854151515,7.96994756919192
"Tchintabaraden","NER005011002",2006,8,71.1392383353797,11.8565397225633
"Tchintabaraden","NER005011002",2006,9,66.5659783680872,11.0943297280145
"Tchintabaraden","NER005011002",2007,6,10.4767511278513,1.74612518797521
"Tchintabaraden","NER005011002",2007,7,50.677486584058,8.44624776400967
"Tchintabaraden","NER005011002",2007,8,135.818390417102,22.6363984028503
"Tchintabaraden","NER005011002",2007,9,31.1098254275335,5.18497090458892
"Tchintabaraden","NER005011002",2008,6,29.427510149675,4.90458502494583
"Tchintabaraden","NER005011002",2008,7,69.8034849530347,11.6339141588391
"Tchintabaraden","NER005011002",2008,8,100.325816114382,16.7209693523969
"Tchintabaraden","NER005011002",2008,9,33.8433366057748,5.64055610096247
"Tchintabaraden","NER005011002",2009,6,29.4766802108328,4.9127800351388
"Tchintabaraden","NER005011002",2009,7,47.0157821772243,7.83596369620406
"Tchintabaraden","NER005011002",2009,8,74.4521980516349,12.4086996752725
"Tchintabaraden","NER005011002",2009,9,26.5807707410287,4.43012845683812
"Tchintabaraden","NER005011002",2010,6,33.9186846394444,5.65311410657406
"Tchintabaraden","NER005011002",2010,7,68.2940684179164,11.3823447363194
"Tchintabaraden","NER005011002",2010,8,88.3961257641269,14.7326876273545
"Tchintabaraden","NER005011002",2010,9,39.6078139739887,6.60130232899812
"Tchintabaraden","NER005011002",2011,6,30.6452486602949,5.10754144338248
"Tchintabaraden","NER005011002",2011,7,61.7817688311499,10.2969614718583
"Tchintabaraden","NER005011002",2011,8,90.4771658052532,15.0795276342089
"Tchintabaraden","NER005011002",2011,9,17.4401767076938,2.90669611794896
"Tchintabaraden","NER005011002",2012,6,34.9744164162603,5.82906940271006
"Tchintabaraden","NER005011002",2012,7,55.8412868258566,9.30688113764277
"Tchintabaraden","NER005011002",2012,8,93.2977973075266,15.5496328845878
"Tchintabaraden","NER005011002",2012,9,50.3962565635672,8.39937609392786
"Tchintabaraden","NER005011002",2013,6,10.9287298248653,1.82145497081089
"Tchintabaraden","NER005011002",2013,7,43.1225687511686,7.18709479186144
"Tchintabaraden","NER005011002",2013,8,114.350785224426,19.058464204071
"Tchintabaraden","NER005011002",2013,9,28.3182839883836,4.71971399806394
"Tchintabaraden","NER005011002",2014,6,9.60028215106868,1.60004702517811
"Tchintabaraden","NER005011002",2014,7,79.9497513323623,13.3249585553937
"Tchintabaraden","NER005011002",2014,8,80.1608358199597,13.3601393033266
"Tchintabaraden","NER005011002",2014,9,20.2333347703581,3.37222246172635
"Tchintabaraden","NER005011002",2015,6,13.8254540316576,2.30424233860959
"Tchintabaraden","NER005011002",2015,7,39.1865469893087,6.53109116488478
"Tchintabaraden","NER005011002",2015,8,99.4578407198444,16.5763067866407
"Tchintabaraden","NER005011002",2015,9,29.5762043911136,4.92936739851893
"Tchintabaraden","NER005011002",2016,6,22.7948933136892,3.79914888561487
"Tchintabaraden","NER005011002",2016,7,70.0260360107564,11.6710060017927
"Tchintabaraden","NER005011002",2016,8,65.3983921543785,10.8997320257298
"Tchintabaraden","NER005011002",2016,9,34.7412037453789,5.79020062422982
"Tchintabaraden","NER005011002",2017,6,39.6841692658587,6.61402821097645
"Tchintabaraden","NER005011002",2017,7,67.029516084552,11.171586014092
"Tchintabaraden","NER005011002",2017,8,85.0439571069669,14.1739928511611
"Tchintabaraden","NER005011002",2017,9,16.2328837136449,2.70548061894081
"Tchintabaraden","NER005011002",2018,6,15.3799033945452,2.5633172324242
"Tchintabaraden","NER005011002",2018,7,71.1546972500647,11.8591162083441
"Tchintabaraden","NER005011002",2018,8,127.797304710183,21.2995507850305
"Tchintabaraden","NER005011002",2018,9,49.1745698070361,8.19576163450601
"Tchintabaraden","NER005011002",2019,6,31.0359210888068,5.17265351480113
"Tchintabaraden","NER005011002",2019,7,48.8500229671492,8.14167049452486
"Tchintabaraden","NER005011002",2019,8,104.035329631867,17.3392216053112
"Tchintabaraden","NER005011002",2019,9,19.9626512144898,3.3271085357483
"Tchintabaraden","NER005011002",2020,6,16.3602231822549,2.72670386370915
"Tchintabaraden","NER005011002",2020,7,71.3172339403697,11.8862056567283
"Tchintabaraden","NER005011002",2020,8,113.531838183091,18.9219730305151
"Tchintabaraden","NER005011002",2020,9,43.1154015490411,7.18590025817351
"Tchintabaraden","NER005011002",2021,6,19.0080192146794,3.16800320244657
"Tchintabaraden","NER005011002",2021,7,90.1962080184858,15.0327013364143
"Tchintabaraden","NER005011002",2021,8,109.761326471948,18.2935544119913
"Tchintabaraden","NER005011002",2021,9,16.5923164784875,2.76538607974791
"Tillia","NER005012001",1981,6,16.7419242227916,2.79032070379861
"Tillia","NER005012001",1981,7,84.1980359597335,14.0330059932889
"Tillia","NER005012001",1981,8,89.4948826490414,14.9158137748402
"Tillia","NER005012001",1981,9,27.2844487296184,4.54740812160307
"Tillia","NER005012001",1982,6,17.4341283598747,2.90568805997911
"Tillia","NER005012001",1982,7,61.1415299582295,10.1902549930383
"Tillia","NER005012001",1982,8,108.381070367096,18.0635117278493
"Tillia","NER005012001",1982,9,16.9552247594952,2.8258707932492
"Tillia","NER005012001",1983,6,19.1286715388044,3.18811192313407
"Tillia","NER005012001",1983,7,55.9190788485454,9.31984647475757
"Tillia","NER005012001",1983,8,95.7706384619382,15.9617730769897
"Tillia","NER005012001",1983,9,34.3354680821434,5.72257801369058
"Tillia","NER005012001",1984,6,9.24238954181954,1.54039825696992
"Tillia","NER005012001",1984,7,35.2341351906334,5.87235586510556
"Tillia","NER005012001",1984,8,20.5326239817439,3.42210399695732
"Tillia","NER005012001",1984,9,34.9386083652409,5.82310139420682
"Tillia","NER005012001",1985,6,20.0254752304489,3.33757920507482
"Tillia","NER005012001",1985,7,70.7025746217717,11.783762436962
"Tillia","NER005012001",1985,8,50.2811841511641,8.38019735852735
"Tillia","NER005012001",1985,9,38.1795771874085,6.36326286456809
"Tillia","NER005012001",1986,6,21.0480509026218,3.5080084837703
"Tillia","NER005012001",1986,7,80.6653172835923,13.4442195472654
"Tillia","NER005012001",1986,8,85.6691628000192,14.2781938000032
"Tillia","NER005012001",1986,9,52.5112786313282,8.75187977188804
"Tillia","NER005012001",1987,6,20.0177029314831,3.33628382191386
"Tillia","NER005012001",1987,7,31.1125706739268,5.18542844565447
"Tillia","NER005012001",1987,8,88.1424412018912,14.6904068669819
"Tillia","NER005012001",1987,9,52.7040097698953,8.78400162831588
"Tillia","NER005012001",1988,6,29.133352489351,4.85555874822517
"Tillia","NER005012001",1988,7,111.502515415475,18.5837525692459
"Tillia","NER005012001",1988,8,117.660292779651,19.6100487966085
"Tillia","NER005012001",1988,9,57.7389275323952,9.62315458873253
"Tillia","NER005012001",1989,6,39.0435795770224,6.50726326283707
"Tillia","NER005012001",1989,7,39.4192604761461,6.56987674602435
"Tillia","NER005012001",1989,8,149.257852603756,24.8763087672926
"Tillia","NER005012001",1989,9,28.8092839061402,4.80154731769004
"Tillia","NER005012001",1990,6,18.4868976486833,3.08114960811387
"Tillia","NER005012001",1990,7,74.9158017422928,12.4859669570488
"Tillia","NER005012001",1990,8,83.2469027992272,13.8744837998712
"Tillia","NER005012001",1990,9,28.3991856354372,4.73319760590621
"Tillia","NER005012001",1991,6,26.6930642242404,4.4488440373734
"Tillia","NER005012001",1991,7,69.7838140167176,11.6306356694529
"Tillia","NER005012001",1991,8,134.112517871334,22.352086311889
"Tillia","NER005012001",1991,9,23.5543101973048,3.92571836621746
"Tillia","NER005012001",1992,6,18.4019763561806,3.06699605936343
"Tillia","NER005012001",1992,7,73.3791130263453,12.2298521710576
"Tillia","NER005012001",1992,8,97.2371411333101,16.206190188885
"Tillia","NER005012001",1992,9,26.2266278400956,4.37110464001594
"Tillia","NER005012001",1993,6,26.1605928310819,4.36009880518032
"Tillia","NER005012001",1993,7,50.8546626264861,8.47577710441436
"Tillia","NER005012001",1993,8,49.2164670299471,8.20274450499119
"Tillia","NER005012001",1993,9,31.67372720535,5.27895453422499
"Tillia","NER005012001",1994,6,26.90592723324,4.48432120554
"Tillia","NER005012001",1994,7,68.9107657570806,11.4851276261801
"Tillia","NER005012001",1994,8,180.069852405386,30.0116420675643
"Tillia","NER005012001",1994,9,68.49131836857,11.415219728095
"Tillia","NER005012001",1995,6,16.3206780833546,2.72011301389243
"Tillia","NER005012001",1995,7,43.5763771467765,7.26272952446275
"Tillia","NER005012001",1995,8,78.1113077034914,13.0185512839152
"Tillia","NER005012001",1995,9,43.0177064005253,7.16961773342088
"Tillia","NER005012001",1996,6,26.2569612227481,4.37616020379135
"Tillia","NER005012001",1996,7,42.8971594473851,7.14952657456418
"Tillia","NER005012001",1996,8,75.6307382980737,12.6051230496789
"Tillia","NER005012001",1996,9,45.2642459512536,7.54404099187561
"Tillia","NER005012001",1997,6,27.2206522257894,4.5367753709649
"Tillia","NER005012001",1997,7,48.2055212890586,8.03425354817643
"Tillia","NER005012001",1997,8,92.3894961624899,15.398249360415
"Tillia","NER005012001",1997,9,25.3322803646525,4.22204672744208
"Tillia","NER005012001",1998,6,29.7679271185467,4.96132118642444
"Tillia","NER005012001",1998,7,97.6330310870499,16.2721718478416
"Tillia","NER005012001",1998,8,95.8333417547071,15.9722236257845
"Tillia","NER005012001",1998,9,79.3732715730401,13.2288785955067
"Tillia","NER005012001",1999,6,11.172865403758,1.86214423395966
"Tillia","NER005012001",1999,7,94.0844542961137,15.6807423826856
"Tillia","NER005012001",1999,8,187.197822700688,31.1996371167813
"Tillia","NER005012001",1999,9,43.5446271787635,7.25743786312725
"Tillia","NER005012001",2000,6,17.8772871910117,2.97954786516861
"Tillia","NER005012001",2000,7,84.3241636708262,14.054027278471
"Tillia","NER005012001",2000,8,78.9574292680641,13.1595715446774
"Tillia","NER005012001",2000,9,19.2150494038485,3.20250823397475
"Tillia","NER005012001",2001,6,20.4036007328291,3.40060012213818
"Tillia","NER005012001",2001,7,65.4610244161368,10.9101707360228
"Tillia","NER005012001",2001,8,126.455528243131,21.0759213738551
"Tillia","NER005012001",2001,9,43.4424273174004,7.24040455290006
"Tillia","NER005012001",2002,6,23.2534178616807,3.87556964361344
"Tillia","NER005012001",2002,7,67.7376397367885,11.2896066227981
"Tillia","NER005012001",2002,8,65.3710809371358,10.8951801561893
"Tillia","NER005012001",2002,9,58.2655719146535,9.71092865244225
"Tillia","NER005012001",2003,6,31.9317761665402,5.32196269442337
"Tillia","NER005012001",2003,7,80.6226995331931,13.4371165888655
"Tillia","NER005012001",2003,8,117.384232491902,19.5640387486504
"Tillia","NER005012001",2003,9,43.1932477996422,7.19887463327371
"Tillia","NER005012001",2004,6,20.9184777483248,3.48641295805413
"Tillia","NER005012001",2004,7,63.2263276880457,10.5377212813409
"Tillia","NER005012001",2004,8,97.5520325467924,16.2586720911321
"Tillia","NER005012001",2004,9,19.5703769118388,3.26172948530647
"Tillia","NER005012001",2005,6,33.2666668899321,5.54444448165534
"Tillia","NER005012001",2005,7,84.3570900971588,14.0595150161931
"Tillia","NER005012001",2005,8,130.111438313659,21.6852397189431
"Tillia","NER005012001",2005,9,31.4794507957956,5.2465751326326
"Tillia","NER005012001",2006,6,14.047043007155,2.34117383452583
"Tillia","NER005012001",2006,7,73.0458845335629,12.1743140889271
"Tillia","NER005012001",2006,8,72.8762968059652,12.1460494676609
"Tillia","NER005012001",2006,9,64.5233603508633,10.7538933918105
"Tillia","NER005012001",2007,6,15.9427090468997,2.65711817448329
"Tillia","NER005012001",2007,7,67.3115609953276,11.2185934992213
"Tillia","NER005012001",2007,8,156.924322303644,26.1540537172739
"Tillia","NER005012001",2007,9,43.3906853395247,7.23178088992079
"Tillia","NER005012001",2008,6,35.0362062619224,5.8393677103204
"Tillia","NER005012001",2008,7,89.636975888702,14.9394959814503
"Tillia","NER005012001",2008,8,125.20763406799,20.8679390113316
"Tillia","NER005012001",2008,9,50.2776837387071,8.37961395645118
"Tillia","NER005012001",2009,6,30.1010699278695,5.01684498797825
"Tillia","NER005012001",2009,7,72.6852702744205,12.1142117124034
"Tillia","NER005012001",2009,8,91.25199009076,15.2086650151267
"Tillia","NER005012001",2009,9,45.2208999689885,7.53681666149808
"Tillia","NER005012001",2010,6,40.1771538968046,6.6961923161341
"Tillia","NER005012001",2010,7,66.4126472309226,11.0687745384871
"Tillia","NER005012001",2010,8,89.6270249083211,14.9378374847202
"Tillia","NER005012001",2010,9,50.2867890035592,8.3811315005932
"Tillia","NER005012001",2011,6,34.3190282047733,5.71983803412888
"Tillia","NER005012001",2011,7,58.3228199162327,9.72046998603878
"Tillia","NER005012001",2011,8,94.4371886909044,15.7395314484841
"Tillia","NER005012001",2011,9,43.9803441467841,7.33005735779735
"Tillia","NER005012001",2012,6,37.5200951973083,6.25334919955137
"Tillia","NER005012001",2012,7,65.028917814212,10.8381529690353
"Tillia","NER005012001",2012,8,127.260451851378,21.2100753085629
"Tillia","NER005012001",2012,9,70.9947936603386,11.8324656100564
"Tillia","NER005012001",2013,6,12.5819785560172,2.09699642600286
"Tillia","NER005012001",2013,7,54.9389797887538,9.15649663145897
"Tillia","NER005012001",2013,8,115.621062079605,19.2701770132676
"Tillia","NER005012001",2013,9,42.6967523419238,7.11612539032063
"Tillia","NER005012001",2014,6,21.1426480806753,3.52377468011255
"Tillia","NER005012001",2014,7,94.840391835707,15.8067319726178
"Tillia","NER005012001",2014,8,100.344354909873,16.7240591516456
"Tillia","NER005012001",2014,9,29.9364641675977,4.98941069459961
"Tillia","NER005012001",2015,6,20.8018053909989,3.46696756516648
"Tillia","NER005012001",2015,7,65.0390313071202,10.8398385511867
"Tillia","NER005012001",2015,8,108.621304089526,18.1035506815876
"Tillia","NER005012001",2015,9,32.2606390730508,5.3767731788418
"Tillia","NER005012001",2016,6,25.128656430902,4.18810940515034
"Tillia","NER005012001",2016,7,87.0834494844266,14.5139082474044
"Tillia","NER005012001",2016,8,69.1329637419857,11.5221606236643
"Tillia","NER005012001",2016,9,53.3256126192683,8.88760210321138
"Tillia","NER005012001",2017,6,44.9793210849708,7.4965535141618
"Tillia","NER005012001",2017,7,78.5912282102293,13.0985380350382
"Tillia","NER005012001",2017,8,101.874561898215,16.9790936497024
"Tillia","NER005012001",2017,9,23.2651531911828,3.87752553186379
"Tillia","NER005012001",2018,6,19.4061529873343,3.23435883122239
"Tillia","NER005012001",2018,7,97.9741745777906,16.3290290962984
"Tillia","NER005012001",2018,8,154.517956034001,25.7529926723335
"Tillia","NER005012001",2018,9,54.4900088601288,9.0816681433548
"Tillia","NER005012001",2019,6,37.9570834353745,6.32618057256241
"Tillia","NER005012001",2019,7,53.8894459163148,8.9815743193858
"Tillia","NER005012001",2019,8,113.987017698521,18.9978362830868
"Tillia","NER005012001",2019,9,25.5931029299562,4.2655171549927
"Tillia","NER005012001",2020,6,25.5459322076365,4.25765536793942
"Tillia","NER005012001",2020,7,105.235982424484,17.5393304040807
"Tillia","NER005012001",2020,8,145.126316718167,24.1877194530278
"Tillia","NER005012001",2020,9,73.3225197765082,12.2204199627514
"Tillia","NER005012001",2021,6,24.9355291360239,4.15592152267065
"Tillia","NER005012001",2021,7,105.499165228826,17.5831942048043
"Tillia","NER005012001",2021,8,120.995001281519,20.1658335469199
"Tillia","NER005012001",2021,9,22.1790842951791,3.69651404919652
"Tahoua I","NER005013001",1981,6,50.7385818805682,8.45643031342803
"Tahoua I","NER005013001",1981,7,99.3789193099572,16.5631532183262
"Tahoua I","NER005013001",1981,8,135.974740459757,22.6624567432929
"Tahoua I","NER005013001",1981,9,61.742794535343,10.2904657558905
"Tahoua I","NER005013001",1982,6,35.6352324786727,5.93920541311211
"Tahoua I","NER005013001",1982,7,61.7735940752872,10.2955990125479
"Tahoua I","NER005013001",1982,8,123.520575168514,20.5867625280856
"Tahoua I","NER005013001",1982,9,12.823321027324,2.13722017122067
"Tahoua I","NER005013001",1983,6,34.4343542674096,5.73905904456827
"Tahoua I","NER005013001",1983,7,72.7403784015953,12.1233964002659
"Tahoua I","NER005013001",1983,8,113.861605976226,18.9769343293709
"Tahoua I","NER005013001",1983,9,42.9148063761025,7.15246772935042
"Tahoua I","NER005013001",1984,6,20.029727368643,3.33828789477383
"Tahoua I","NER005013001",1984,7,56.38574629493,9.39762438248833
"Tahoua I","NER005013001",1984,8,26.5854668104415,4.43091113507358
"Tahoua I","NER005013001",1984,9,54.7681669698003,9.12802782830005
"Tahoua I","NER005013001",1985,6,31.7554729201239,5.29257882002064
"Tahoua I","NER005013001",1985,7,71.42997215328,11.90499535888
"Tahoua I","NER005013001",1985,8,83.8554623552351,13.9759103925392
"Tahoua I","NER005013001",1985,9,57.0080014277153,9.50133357128589
"Tahoua I","NER005013001",1986,6,52.9545010787557,8.82575017979262
"Tahoua I","NER005013001",1986,7,103.415920453929,17.2359867423215
"Tahoua I","NER005013001",1986,8,119.177667307705,19.8629445512841
"Tahoua I","NER005013001",1986,9,72.4780640719354,12.0796773453226
"Tahoua I","NER005013001",1987,6,36.9491701584432,6.15819502640721
"Tahoua I","NER005013001",1987,7,52.6757008652805,8.77928347754675
"Tahoua I","NER005013001",1987,8,136.018513310073,22.6697522183454
"Tahoua I","NER005013001",1987,9,42.7451450755084,7.12419084591806
"Tahoua I","NER005013001",1988,6,50.4101078976328,8.40168464960547
"Tahoua I","NER005013001",1988,7,148.109654321987,24.6849423869979
"Tahoua I","NER005013001",1988,8,181.947976224025,30.3246627040041
"Tahoua I","NER005013001",1988,9,58.5735062471492,9.76225104119154
"Tahoua I","NER005013001",1989,6,50.8944341427348,8.48240569045581
"Tahoua I","NER005013001",1989,7,69.1638687915774,11.5273114652629
"Tahoua I","NER005013001",1989,8,236.155100289463,39.3591833815772
"Tahoua I","NER005013001",1989,9,50.9881556206362,8.4980259367727
"Tahoua I","NER005013001",1990,6,40.5476400799032,6.75794001331721
"Tahoua I","NER005013001",1990,7,104.07897250446,17.34649541741
"Tahoua I","NER005013001",1990,8,121.644719428723,20.2741199047871
"Tahoua I","NER005013001",1990,9,32.6383886971344,5.4397314495224
"Tahoua I","NER005013001",1991,6,40.6973129752807,6.78288549588012
"Tahoua I","NER005013001",1991,7,119.628073752352,19.9380122920586
"Tahoua I","NER005013001",1991,8,181.033710741976,30.1722851236626
"Tahoua I","NER005013001",1991,9,32.366250993443,5.39437516557383
"Tahoua I","NER005013001",1992,6,43.2214188384595,7.20356980640992
"Tahoua I","NER005013001",1992,7,94.4874742204435,15.7479123700739
"Tahoua I","NER005013001",1992,8,146.762407281588,24.460401213598
"Tahoua I","NER005013001",1992,9,33.9357633183675,5.65596055306124
"Tahoua I","NER005013001",1993,6,52.0708121647535,8.67846869412558
"Tahoua I","NER005013001",1993,7,67.3156862013261,11.2192810335544
"Tahoua I","NER005013001",1993,8,91.323034647902,15.2205057746503
"Tahoua I","NER005013001",1993,9,28.7698315900952,4.79497193168254
"Tahoua I","NER005013001",1994,6,44.2999587418988,7.38332645698314
"Tahoua I","NER005013001",1994,7,161.297593872532,26.8829323120887
"Tahoua I","NER005013001",1994,8,190.8428468298,31.8071411383
"Tahoua I","NER005013001",1994,9,107.100711163442,17.8501185272404
"Tahoua I","NER005013001",1995,6,46.1296669765842,7.68827782943069
"Tahoua I","NER005013001",1995,7,70.3914750435861,11.7319125072643
"Tahoua I","NER005013001",1995,8,158.270031990482,26.3783386650803
"Tahoua I","NER005013001",1995,9,60.8219406022545,10.1369901003757
"Tahoua I","NER005013001",1996,6,49.9795130045152,8.32991883408587
"Tahoua I","NER005013001",1996,7,77.5311743573724,12.9218623928954
"Tahoua I","NER005013001",1996,8,116.69129099227,19.4485484987116
"Tahoua I","NER005013001",1996,9,49.3695601155777,8.22826001926295
"Tahoua I","NER005013001",1997,6,63.7320412958338,10.622006882639
"Tahoua I","NER005013001",1997,7,68.6091325950213,11.4348554325036
"Tahoua I","NER005013001",1997,8,83.606452664608,13.9344087774347
"Tahoua I","NER005013001",1997,9,39.4067125955163,6.56778543258605
"Tahoua I","NER005013001",1998,6,66.192709923083,11.0321183205138
"Tahoua I","NER005013001",1998,7,116.845215428179,19.4742025713631
"Tahoua I","NER005013001",1998,8,100.236648313522,16.7061080522536
"Tahoua I","NER005013001",1998,9,80.6178017911584,13.4363002985264
"Tahoua I","NER005013001",1999,6,18.0110230803171,3.00183718005284
"Tahoua I","NER005013001",1999,7,113.213294879546,18.8688824799243
"Tahoua I","NER005013001",1999,8,255.984265280876,42.6640442134793
"Tahoua I","NER005013001",1999,9,59.3075903070016,9.88459838450026
"Tahoua I","NER005013001",2000,6,63.7582813248264,10.6263802208044
"Tahoua I","NER005013001",2000,7,99.1179233782,16.5196538963667
"Tahoua I","NER005013001",2000,8,141.07507132899,23.512511888165
"Tahoua I","NER005013001",2000,9,29.6120353709046,4.93533922848409
"Tahoua I","NER005013001",2001,6,58.4138435345213,9.73564058908688
"Tahoua I","NER005013001",2001,7,130.076617643091,21.6794362738485
"Tahoua I","NER005013001",2001,8,145.809437645641,24.3015729409401
"Tahoua I","NER005013001",2001,9,60.3255085252844,10.0542514208807
"Tahoua I","NER005013001",2002,6,59.3151833548225,9.88586389247041
"Tahoua I","NER005013001",2002,7,105.263129409884,17.5438549016474
"Tahoua I","NER005013001",2002,8,99.7354125448043,16.6225687574674
"Tahoua I","NER005013001",2002,9,76.5514253874,12.7585708979
"Tahoua I","NER005013001",2003,6,75.8963535000819,12.6493922500136
"Tahoua I","NER005013001",2003,7,105.97971351236,17.6632855853934
"Tahoua I","NER005013001",2003,8,125.858154107374,20.9763590178956
"Tahoua I","NER005013001",2003,9,48.586900314577,8.09781671909617
"Tahoua I","NER005013001",2004,6,43.750656376145,7.29177606269084
"Tahoua I","NER005013001",2004,7,86.7120958491163,14.4520159748527
"Tahoua I","NER005013001",2004,8,139.619128646221,23.2698547743702
"Tahoua I","NER005013001",2004,9,32.6968912234219,5.44948187057032
"Tahoua I","NER005013001",2005,6,72.4572727705197,12.0762121284199
"Tahoua I","NER005013001",2005,7,102.984500867384,17.1640834778973
"Tahoua I","NER005013001",2005,8,133.441049508544,22.2401749180907
"Tahoua I","NER005013001",2005,9,51.6563427971741,8.60939046619568
"Tahoua I","NER005013001",2006,6,21.1389733795392,3.52316222992321
"Tahoua I","NER005013001",2006,7,101.95064013234,16.99177335539
"Tahoua I","NER005013001",2006,8,100.945560992881,16.8242601654801
"Tahoua I","NER005013001",2006,9,135.529720442089,22.5882867403481
"Tahoua I","NER005013001",2007,6,33.5245975081831,5.58743291803052
"Tahoua I","NER005013001",2007,7,78.7389287596617,13.1231547932769
"Tahoua I","NER005013001",2007,8,190.025924932521,31.6709874887535
"Tahoua I","NER005013001",2007,9,56.6446502598054,9.4407750433009
"Tahoua I","NER005013001",2008,6,73.4980586572325,12.2496764428721
"Tahoua I","NER005013001",2008,7,94.2716561499501,15.7119426916584
"Tahoua I","NER005013001",2008,8,128.357516202434,21.3929193670724
"Tahoua I","NER005013001",2008,9,76.9879544865437,12.8313257477573
"Tahoua I","NER005013001",2009,6,42.3371472248374,7.05619120413957
"Tahoua I","NER005013001",2009,7,79.6516336049489,13.2752722674915
"Tahoua I","NER005013001",2009,8,95.0278657161158,15.8379776193526
"Tahoua I","NER005013001",2009,9,80.7481667121322,13.4580277853554
"Tahoua I","NER005013001",2010,6,68.0432093308825,11.3405348884804
"Tahoua I","NER005013001",2010,7,74.475630439253,12.4126050732088
"Tahoua I","NER005013001",2010,8,140.171479932545,23.3619133220909
"Tahoua I","NER005013001",2010,9,59.6495091647282,9.94158486078803
"Tahoua I","NER005013001",2011,6,91.4259135971954,15.2376522661992
"Tahoua I","NER005013001",2011,7,57.2737831411141,9.54563052351901
