"adm_03","rowcacode3","year","month","seasonaltotal_precip","seasonalmedian_precip"
"Gothèye","NER006007002",1987,8,130.580676347535,17.9755084572551
"Gothèye","NER006007002",1987,9,75.5782178049711,11.7348389520957
"Gothèye","NER006007002",1988,6,74.531543709511,9.11764144897461
"Gothèye","NER006007002",1988,7,134.348997296529,22.5519931606053
"Gothèye","NER006007002",1988,8,212.3750502804,31.189911916418
"Gothèye","NER006007002",1988,9,69.5729190183196,12.5455469229605
"Gothèye","NER006007002",1989,6,38.1853241996534,4.64430246939735
"Gothèye","NER006007002",1989,7,118.112430990754,20.1676554301429
"Gothèye","NER006007002",1989,8,244.215312195565,43.2343289014456
"Gothèye","NER006007002",1989,9,68.3997708017153,9.30486133804488
"Gothèye","NER006007002",1990,6,46.1362726364487,7.12502540570463
"Gothèye","NER006007002",1990,7,150.559380503362,23.9273560395604
"Gothèye","NER006007002",1990,8,131.180877094973,15.6657609370891
"Gothèye","NER006007002",1990,9,29.6693618509421,4.95563826004221
"Gothèye","NER006007002",1991,6,81.9338421811272,12.1774166331572
"Gothèye","NER006007002",1991,7,67.7200992370598,9.49278767903648
"Gothèye","NER006007002",1991,8,183.484521729968,32.4958279447448
"Gothèye","NER006007002",1991,9,23.5334322103533,2.69927825927734
"Gothèye","NER006007002",1992,6,69.5351340812635,9.74720351958046
"Gothèye","NER006007002",1992,7,120.019954991329,18.881621858303
"Gothèye","NER006007002",1992,8,240.631112096912,36.4390103415019
"Gothèye","NER006007002",1992,9,38.5338571120167,3.25984162092209
"Gothèye","NER006007002",1993,6,55.3536867328548,10.7726481738087
"Gothèye","NER006007002",1993,7,112.127640585886,21.7493000030518
"Gothèye","NER006007002",1993,8,143.843018533626,28.0024874210358
"Gothèye","NER006007002",1993,9,81.8825461818348,9.99198913574217
"Gothèye","NER006007002",1994,6,60.7805901841912,8.56432490231894
"Gothèye","NER006007002",1994,7,138.669829980717,16.4828267097473
"Gothèye","NER006007002",1994,8,228.889264241594,32.8136177062988
"Gothèye","NER006007002",1994,9,119.580838094852,22.4013016501922
"Gothèye","NER006007002",1995,6,63.4421084131001,10.0333951405116
"Gothèye","NER006007002",1995,7,113.688770186355,19.450628306651
"Gothèye","NER006007002",1995,8,212.050532820939,35.6309375762939
"Gothèye","NER006007002",1995,9,51.5777110409847,8.06474609762251
"Gothèye","NER006007002",1996,6,45.3785826821611,6.50373170375581
"Gothèye","NER006007002",1996,7,135.118978799348,16.9753994459802
"Gothèye","NER006007002",1996,8,181.070200165297,29.8637874253403
"Gothèye","NER006007002",1996,9,73.6762438664878,13.1500538429517
"Gothèye","NER006007002",1997,6,31.518336857083,3.49150681495667
"Gothèye","NER006007002",1997,7,135.178645134608,18.2211079729928
"Gothèye","NER006007002",1997,8,105.394071348858,17.3245553804641
"Gothèye","NER006007002",1997,9,79.0383950719235,12.9509237794315
"Gothèye","NER006007002",1998,6,66.1914403746403,11.6058549880981
"Gothèye","NER006007002",1998,7,188.493594667029,25.9507990166517
"Gothèye","NER006007002",1998,8,169.504657783931,18.0547631581624
"Gothèye","NER006007002",1998,9,147.38532605798,17.3134882403407
"Gothèye","NER006007002",1999,6,51.6782062545996,4.03951534777529
"Gothèye","NER006007002",1999,7,182.973536383221,28.0480511801583
"Gothèye","NER006007002",1999,8,174.013495685193,29.0515589343024
"Gothèye","NER006007002",1999,9,120.194859533863,17.0820346119784
"Gothèye","NER006007002",2000,6,64.7787861755298,10.5888041678597
"Gothèye","NER006007002",2000,7,166.574225915301,28.8670531800381
"Gothèye","NER006007002",2000,8,119.731194537083,11.8738490345459
"Gothèye","NER006007002",2000,9,72.3408843859437,10.1122553454367
"Gothèye","NER006007002",2001,6,70.8506515698802,8.22057033802925
"Gothèye","NER006007002",2001,7,141.711151307707,26.8471967734358
"Gothèye","NER006007002",2001,8,135.300365975807,22.4750779875349
"Gothèye","NER006007002",2001,9,91.4266683680169,14.2256503105164
"Gothèye","NER006007002",2002,6,82.9562955561591,15.7639427474051
"Gothèye","NER006007002",2002,7,90.4028137463775,8.23236712635559
"Gothèye","NER006007002",2002,8,148.293222372677,21.839867616604
"Gothèye","NER006007002",2002,9,79.5610409628743,12.3634806805977
"Gothèye","NER006007002",2003,6,107.922948410634,15.5688943679516
"Gothèye","NER006007002",2003,7,184.45232615223,30.6243211722467
"Gothèye","NER006007002",2003,8,204.131317710223,31.1295888544098
"Gothèye","NER006007002",2003,9,108.525017249911,16.2250316588575
"Gothèye","NER006007002",2004,6,40.6641566303494,6.29938125610352
"Gothèye","NER006007002",2004,7,136.902529886452,22.2901458740235
"Gothèye","NER006007002",2004,8,160.282346451342,32.0655912278817
"Gothèye","NER006007002",2004,9,79.5647546781245,7.39541745185852
"Gothèye","NER006007002",2005,6,104.971560009426,12.2812339057442
"Gothèye","NER006007002",2005,7,130.585416941311,19.060109007874
"Gothèye","NER006007002",2005,8,198.4791571702,33.6712181580308
"Gothèye","NER006007002",2005,9,76.7998010190547,14.1558258837396
"Gothèye","NER006007002",2006,6,42.8779817422231,7.96086160341899
"Gothèye","NER006007002",2006,7,141.79460186994,24.4532725922833
"Gothèye","NER006007002",2006,8,136.468041205929,26.3874065714992
"Gothèye","NER006007002",2006,9,58.6882829663625,10.1165129052605
"Gothèye","NER006007002",2007,6,47.2732449899242,9.54224747013852
"Gothèye","NER006007002",2007,7,163.894124340557,26.6956919570301
"Gothèye","NER006007002",2007,8,192.922376049548,30.029942726043
"Gothèye","NER006007002",2007,9,50.3274996557166,4.43761203152875
"Gothèye","NER006007002",2008,6,80.0597592137066,14.4502708646986
"Gothèye","NER006007002",2008,7,114.424934081624,18.861260346004
"Gothèye","NER006007002",2008,8,195.41243493557,24.2416827082634
"Gothèye","NER006007002",2008,9,45.5349732920979,3.90475223591987
"Gothèye","NER006007002",2009,6,57.0359502997373,9.66116201339184
"Gothèye","NER006007002",2009,7,104.17554600616,15.0990760130391
"Gothèye","NER006007002",2009,8,185.386568817559,28.2428754732328
"Gothèye","NER006007002",2009,9,52.0254840261833,7.68866369163473
"Gothèye","NER006007002",2010,6,71.4859889802327,13.526213645935
"Gothèye","NER006007002",2010,7,150.264020017386,24.9881801861529
"Gothèye","NER006007002",2010,8,178.241068401159,21.1477427312979
"Gothèye","NER006007002",2010,9,64.2979570911045,9.06258801619213
"Gothèye","NER006007002",2011,6,33.2615667259966,6.19232748331001
"Gothèye","NER006007002",2011,7,88.9978145775137,12.7782532092757
"Gothèye","NER006007002",2011,8,178.76549093273,25.1724396984978
"Gothèye","NER006007002",2011,9,70.6596155747682,13.3137669563293
"Gothèye","NER006007002",2012,6,48.6088805042989,7.41381072998047
"Gothèye","NER006007002",2012,7,174.507497567746,27.4519720077515
"Gothèye","NER006007002",2012,8,223.456890034657,43.9898553294083
"Gothèye","NER006007002",2012,9,108.6484489548,9.87071600089204
"Gothèye","NER006007002",2013,6,49.4550383716521,6.42059429777854
"Gothèye","NER006007002",2013,7,100.001523083724,15.440507500314
"Gothèye","NER006007002",2013,8,264.637166829851,43.676047601106
"Gothèye","NER006007002",2013,9,35.3129027343375,5.89012611447126
"Gothèye","NER006007002",2014,6,42.8766792468772,6.15385741802732
"Gothèye","NER006007002",2014,7,128.088469940549,19.8058643677289
"Gothèye","NER006007002",2014,8,154.546477219669,18.1101875740702
"Gothèye","NER006007002",2014,9,95.5974564840243,14.8861198871891
"Gothèye","NER006007002",2015,6,69.2825432040099,9.83888900056015
"Gothèye","NER006007002",2015,7,191.595011947622,32.0288693421212
"Gothèye","NER006007002",2015,8,200.044591798145,31.5862828366584
"Gothèye","NER006007002",2015,9,84.9179202408562,14.5198578936412
"Gothèye","NER006007002",2016,6,78.8108842285603,15.6756066506621
"Gothèye","NER006007002",2016,7,127.50213284439,16.762320636674
"Gothèye","NER006007002",2016,8,155.939744608949,26.4037209376365
"Gothèye","NER006007002",2016,9,122.424707111767,21.7610502108607
"Gothèye","NER006007002",2017,6,86.4040681014994,11.2414065772487
"Gothèye","NER006007002",2017,7,141.320636982515,17.452064037323
"Gothèye","NER006007002",2017,8,176.418177221075,25.7564571369959
"Gothèye","NER006007002",2017,9,44.5883173868536,4.55610068466352
"Gothèye","NER006007002",2018,6,73.0806041466747,10.4554386832844
"Gothèye","NER006007002",2018,7,126.755185626788,24.8652350701403
"Gothèye","NER006007002",2018,8,173.706253731351,25.8621708517182
"Gothèye","NER006007002",2018,9,75.3562646690338,11.9014387130737
"Gothèye","NER006007002",2019,6,57.9698925149476,8.49793679980085
"Gothèye","NER006007002",2019,7,137.797103979899,19.7913155555725
"Gothèye","NER006007002",2019,8,195.052378941249,29.5845613479615
"Gothèye","NER006007002",2019,9,49.1789653383793,7.46643150198742
"Gothèye","NER006007002",2020,6,60.2022636224139,8.81785655021669
"Gothèye","NER006007002",2020,7,140.375626882303,24.4086306956953
"Gothèye","NER006007002",2020,8,295.095925062167,44.4237619257567
"Gothèye","NER006007002",2020,9,136.859415635489,20.9787667274475
"Gothèye","NER006007002",2021,6,41.5590429006838,8.10591904322306
"Gothèye","NER006007002",2021,7,129.945715088958,18.8556957244873
"Gothèye","NER006007002",2021,8,222.315556523175,31.9645967483521
"Gothèye","NER006007002",2021,9,46.7733375082501,6.24458022835515
"Dargol","NER006007001",1981,6,39.9211688389928,6.04701287209508
"Dargol","NER006007001",1981,7,125.868382994334,9.50828559398649
"Dargol","NER006007001",1981,8,122.714252082644,18.1402370809041
"Dargol","NER006007001",1981,9,97.7444695741334,14.0382716655731
"Dargol","NER006007001",1982,6,35.0575561821204,5.382435421091
"Dargol","NER006007001",1982,7,110.137116481848,17.7939923057891
"Dargol","NER006007001",1982,8,186.042393800415,27.3705429775363
"Dargol","NER006007001",1982,9,24.1307060160767,5.02500377530637
"Dargol","NER006007001",1983,6,60.1221921767378,8.54215075255959
"Dargol","NER006007001",1983,7,108.348500425978,14.7822464084273
"Dargol","NER006007001",1983,8,112.539758837843,17.1613344811828
"Dargol","NER006007001",1983,9,42.9326647606591,8.0673557044316
"Dargol","NER006007001",1984,6,27.5211341485356,3.82558302255032
"Dargol","NER006007001",1984,7,43.4411169404338,5.20548569353713
"Dargol","NER006007001",1984,8,68.7802465419892,10.3609621440954
"Dargol","NER006007001",1984,9,114.795115372729,20.2493842018006
"Dargol","NER006007001",1985,6,29.6667890795198,1.46959621835523
"Dargol","NER006007001",1985,7,107.100562670652,16.8223050131517
"Dargol","NER006007001",1985,8,127.048121919277,17.675913119808
"Dargol","NER006007001",1985,9,68.5965566961443,10.8366160279151
"Dargol","NER006007001",1986,6,40.1114694392249,5.54137672215873
"Dargol","NER006007001",1986,7,85.5934279372533,15.7813167572022
"Dargol","NER006007001",1986,8,125.092532860876,16.3719186430755
"Dargol","NER006007001",1986,9,85.263837776489,15.8058412270468
"Dargol","NER006007001",1987,6,27.4809476797993,2.89086447981675
"Dargol","NER006007001",1987,7,63.8492582943633,12.6516914772638
"Dargol","NER006007001",1987,8,106.125238554694,15.6754882797623
"Dargol","NER006007001",1987,9,68.4599862522605,12.3938975334167
"Dargol","NER006007001",1988,6,65.4290103951502,8.02992619660275
"Dargol","NER006007001",1988,7,136.053407246393,21.10711754717
"Dargol","NER006007001",1988,8,226.750050571749,35.5291898788944
"Dargol","NER006007001",1988,9,62.2875673828906,9.13676711250073
"Dargol","NER006007001",1989,6,34.9409263804272,3.31860107037224
"Dargol","NER006007001",1989,7,91.4102560212551,16.5526209117085
"Dargol","NER006007001",1989,8,278.129299978291,56.9721498864842
"Dargol","NER006007001",1989,9,62.1935903956248,6.63492417849649
"Dargol","NER006007001",1990,6,37.8141854112628,5.89576250586856
"Dargol","NER006007001",1990,7,134.668465711532,21.3632120631963
"Dargol","NER006007001",1990,8,123.962484494306,18.4917416004308
"Dargol","NER006007001",1990,9,37.4729186188881,6.84674943942349
"Dargol","NER006007001",1991,6,73.0874582751748,10.2679933355587
"Dargol","NER006007001",1991,7,64.684428417444,7.73376845361482
"Dargol","NER006007001",1991,8,197.86921061646,33.6515131043794
"Dargol","NER006007001",1991,9,30.9707619748813,4.6154551900142
"Dargol","NER006007001",1992,6,52.4397094166607,8.01848798990249
"Dargol","NER006007001",1992,7,90.9473722561391,15.9599863750931
"Dargol","NER006007001",1992,8,236.888744856853,37.7255715195191
"Dargol","NER006007001",1992,9,35.8049779457818,2.83065574169159
"Dargol","NER006007001",1993,6,44.8570658769959,7.21698293249115
"Dargol","NER006007001",1993,7,101.243260113227,19.6686309870813
"Dargol","NER006007001",1993,8,154.161355282857,24.365740776062
"Dargol","NER006007001",1993,9,61.0540120485645,8.0772807988507
"Dargol","NER006007001",1994,6,58.1142129150333,8.46482841211473
"Dargol","NER006007001",1994,7,115.083049740271,17.1366704184866
"Dargol","NER006007001",1994,8,206.924651444385,28.932548548029
"Dargol","NER006007001",1994,9,116.224640114633,21.9467990639199
"Dargol","NER006007001",1995,6,52.6148409786588,7.46978280246257
"Dargol","NER006007001",1995,7,118.845179608141,17.0119316738962
"Dargol","NER006007001",1995,8,214.948058188713,35.5228725535608
"Dargol","NER006007001",1995,9,45.4977720052948,5.91017981198465
"Dargol","NER006007001",1996,6,45.7160684046206,6.55198195040331
"Dargol","NER006007001",1996,7,118.240620627506,12.8875379150917
"Dargol","NER006007001",1996,8,169.884096403327,25.862591961123
"Dargol","NER006007001",1996,9,80.5351881891083,14.5398890573851
"Dargol","NER006007001",1997,6,32.4116405001968,4.1976162115065
"Dargol","NER006007001",1997,7,111.721336493,15.3436170392148
"Dargol","NER006007001",1997,8,127.474456248595,20.1501249291262
"Dargol","NER006007001",1997,9,54.4654654109497,8.89756967244523
"Dargol","NER006007001",1998,6,56.2323986550094,9.25272246769497
"Dargol","NER006007001",1998,7,154.290427208081,20.254591178894
"Dargol","NER006007001",1998,8,138.498101080286,15.689362592238
"Dargol","NER006007001",1998,9,141.939880309257,19.4654731750488
"Dargol","NER006007001",1999,6,36.7885600769812,2.40766893003778
"Dargol","NER006007001",1999,7,182.377245386145,25.3176905285052
"Dargol","NER006007001",1999,8,170.908081126733,26.0980992632291
"Dargol","NER006007001",1999,9,93.4094248502083,14.5876070262884
"Dargol","NER006007001",2000,6,50.327349139341,8.12390436385486
"Dargol","NER006007001",2000,7,166.046423281364,25.4616785049438
"Dargol","NER006007001",2000,8,108.579417759779,9.53684247010798
"Dargol","NER006007001",2000,9,61.3284842201404,8.48464925321814
"Dargol","NER006007001",2001,6,56.5441624439168,7.11937257232312
"Dargol","NER006007001",2001,7,124.156867093913,21.1544143676758
"Dargol","NER006007001",2001,8,132.14789855639,24.1024391806904
"Dargol","NER006007001",2001,9,82.3606147961041,13.8940111928329
"Dargol","NER006007001",2002,6,67.113776648841,12.9103810921793
"Dargol","NER006007001",2002,7,88.193018833906,6.740726146166
"Dargol","NER006007001",2002,8,157.515426826635,26.8251090049744
"Dargol","NER006007001",2002,9,83.144100908507,13.1673660292858
"Dargol","NER006007001",2003,6,78.5039301479828,12.153678072525
"Dargol","NER006007001",2003,7,160.691259025136,24.3843488693238
"Dargol","NER006007001",2003,8,196.48263609784,30.3206984202067
"Dargol","NER006007001",2003,9,105.027979412419,15.5610426882161
"Dargol","NER006007001",2004,6,36.5558221955816,6.01979303359986
"Dargol","NER006007001",2004,7,122.823588309228,17.8750782012939
"Dargol","NER006007001",2004,8,152.818259541725,29.5832267922831
"Dargol","NER006007001",2004,9,67.3421403876356,6.54348855599781
"Dargol","NER006007001",2005,6,87.508647673431,10.6988885945399
"Dargol","NER006007001",2005,7,115.589568384985,20.4312807810789
"Dargol","NER006007001",2005,8,206.273811645797,31.4031505584717
"Dargol","NER006007001",2005,9,63.3959863363394,8.44778208411419
"Dargol","NER006007001",2006,6,28.8415354875349,4.43430585411211
"Dargol","NER006007001",2006,7,118.020177205404,20.0121240615845
"Dargol","NER006007001",2006,8,147.981043565451,23.8577167055158
"Dargol","NER006007001",2006,9,44.5941787519791,7.75000862563711
"Dargol","NER006007001",2007,6,41.793526555091,9.18609706497192
"Dargol","NER006007001",2007,7,158.724163939923,27.7040657138725
"Dargol","NER006007001",2007,8,200.319774904443,32.5265125691051
"Dargol","NER006007001",2007,9,47.4897468019473,3.79225887051023
"Dargol","NER006007001",2008,6,69.0400242908644,10.6887782655421
"Dargol","NER006007001",2008,7,96.7311364243749,15.048432940623
"Dargol","NER006007001",2008,8,188.239211071807,25.3352828025818
"Dargol","NER006007001",2008,9,34.1767924372451,3.05005216598511
"Dargol","NER006007001",2009,6,42.0116507849347,5.58430171012878
"Dargol","NER006007001",2009,7,89.2618803720685,12.2477293014527
"Dargol","NER006007001",2009,8,162.252241823214,23.7195658102531
"Dargol","NER006007001",2009,9,47.5967992986311,6.78343356987276
"Dargol","NER006007001",2010,6,68.9124566739565,11.6666712564052
"Dargol","NER006007001",2010,7,134.881674312813,22.8700640831586
"Dargol","NER006007001",2010,8,166.575883125506,19.5524702072143
"Dargol","NER006007001",2010,9,49.6423347332398,7.90607429851914
"Dargol","NER006007001",2011,6,24.2025843111924,4.23914608448034
"Dargol","NER006007001",2011,7,81.6423480007069,10.3304059452323
"Dargol","NER006007001",2011,8,146.959064446257,21.0114130973816
"Dargol","NER006007001",2011,9,64.3933420851509,11.6617527877503
"Dargol","NER006007001",2012,6,40.3154472565244,6.77849245071411
"Dargol","NER006007001",2012,7,161.401967890005,24.6847297736333
"Dargol","NER006007001",2012,8,233.146877480617,43.6773277230397
"Dargol","NER006007001",2012,9,88.2178102510196,7.8538410688293
"Dargol","NER006007001",2013,6,40.7660483020459,4.10088682174683
"Dargol","NER006007001",2013,7,98.6000407178853,14.7967861694832
"Dargol","NER006007001",2013,8,268.145058459867,45.8822211215371
"Dargol","NER006007001",2013,9,36.445646816307,5.5142940979992
"Dargol","NER006007001",2014,6,37.3264562711342,5.81022311578389
"Dargol","NER006007001",2014,7,126.709003463576,22.4294627341575
"Dargol","NER006007001",2014,8,158.001288223119,24.8295975800218
"Dargol","NER006007001",2014,9,77.1375552637063,12.9856767654419
"Dargol","NER006007001",2015,6,53.3535883913192,8.20573453903197
"Dargol","NER006007001",2015,7,183.365689251352,29.375417148785
"Dargol","NER006007001",2015,8,194.056397729432,31.3398140020089
"Dargol","NER006007001",2015,9,75.2395380883356,12.9770917055672
"Dargol","NER006007001",2016,6,72.1245945520695,14.5936450958251
"Dargol","NER006007001",2016,7,116.169219498152,17.1985001564026
"Dargol","NER006007001",2016,8,169.702128433412,29.418863863945
"Dargol","NER006007001",2016,9,109.631970894395,19.7362693175105
"Dargol","NER006007001",2017,6,66.6525231329161,8.58028830022414
"Dargol","NER006007001",2017,7,121.391034047333,18.4762669710013
"Dargol","NER006007001",2017,8,192.408680832023,25.6381749571039
"Dargol","NER006007001",2017,9,40.0866907925247,3.89447808265686
"Dargol","NER006007001",2018,6,72.8526582146431,10.0923582421782
"Dargol","NER006007001",2018,7,119.025652290689,23.8842295932429
"Dargol","NER006007001",2018,8,192.5373874297,31.915245771408
"Dargol","NER006007001",2018,9,66.8355284155433,8.9954434594087
"Dargol","NER006007001",2019,6,53.0595191776753,7.38559913635254
"Dargol","NER006007001",2019,7,121.461179871651,15.9363393783569
"Dargol","NER006007001",2019,8,223.490096790165,35.6535202191068
"Dargol","NER006007001",2019,9,36.0276797312256,5.36533841560829
"Dargol","NER006007001",2020,6,53.517474396041,8.07506998339166
"Dargol","NER006007001",2020,7,133.121247599473,20.7298069575351
"Dargol","NER006007001",2020,8,300.839757780429,49.6411770369256
"Dargol","NER006007001",2020,9,124.443915618798,16.2895274865735
"Dargol","NER006007001",2021,6,34.4917743902811,6.14632081985473
"Dargol","NER006007001",2021,7,115.368040351399,15.4471856077289
"Dargol","NER006007001",2021,8,206.500033742152,27.6715054716019
"Dargol","NER006007001",2021,9,41.9011170874552,5.88205005263873
"Karma","NER006008004",1981,6,51.3177123069763,3.75075793266296
"Karma","NER006008004",1981,7,142.714449882507,17.7473587989807
"Karma","NER006008004",1981,8,98.7430434226991,15.4301099777222
"Karma","NER006008004",1981,9,71.6132419109345,11.1528887748718
"Karma","NER006008004",1982,6,32.7650952935219,5.12729334831238
"Karma","NER006008004",1982,7,88.7994198799133,14.2675180435181
"Karma","NER006008004",1982,8,131.003783226013,17.3556027412414
"Karma","NER006008004",1982,9,34.6655068397522,6.55358767509461
"Karma","NER006008004",1983,6,80.9093012809754,12.4694159030914
"Karma","NER006008004",1983,7,117.655352830887,14.894823551178
"Karma","NER006008004",1983,8,96.175401687622,16.7061071395874
"Karma","NER006008004",1983,9,57.8803193569183,10.379252910614
"Karma","NER006008004",1984,6,31.3268947005272,4.15787172317505
"Karma","NER006008004",1984,7,56.2917575836181,8.46240854263306
"Karma","NER006008004",1984,8,57.7701206207276,11.2234711647033
"Karma","NER006008004",1984,9,53.1427054405213,9.44835662841797
"Karma","NER006008004",1985,6,37.0512483119965,1.90320974588394
"Karma","NER006008004",1985,7,86.1481528282166,11.9212651252747
"Karma","NER006008004",1985,8,119.994637846947,18.7775225639343
"Karma","NER006008004",1985,9,62.9515304565429,10.3095149993897
"Karma","NER006008004",1986,6,35.0584549307824,3.94001293182373
"Karma","NER006008004",1986,7,76.1608519554138,9.56229448318483
"Karma","NER006008004",1986,8,105.285788059235,16.5702533721923
"Karma","NER006008004",1986,9,69.5618113279343,13.3317227363586
"Karma","NER006008004",1987,6,28.944883108139,3.28090822696686
"Karma","NER006008004",1987,7,83.7788405418397,16.094042301178
"Karma","NER006008004",1987,8,103.841760635376,14.8303670883178
"Karma","NER006008004",1987,9,45.4968111515045,5.06075668334961
"Karma","NER006008004",1988,6,65.8225197792054,8.37791061401367
"Karma","NER006008004",1988,7,113.978060722351,18.3496627807617
"Karma","NER006008004",1988,8,171.442330360413,23.8202362060547
"Karma","NER006008004",1988,9,67.3342819213868,12.3507294654846
"Karma","NER006008004",1989,6,34.9593039751053,4.28753018379212
"Karma","NER006008004",1989,7,72.8600744605064,11.4489922523498
"Karma","NER006008004",1989,8,209.866714477539,36.4949512481689
"Karma","NER006008004",1989,9,77.6870918273925,10.3602848052978
"Karma","NER006008004",1990,6,52.0515817403794,7.73706030845642
"Karma","NER006008004",1990,7,145.66069984436,18.6251916885376
"Karma","NER006008004",1990,8,105.308452606201,15.4485521316528
"Karma","NER006008004",1990,9,29.8950952589512,5.25170087814331
"Karma","NER006008004",1991,6,71.4928621053696,12.4212245941162
"Karma","NER006008004",1991,7,68.0338414907456,9.21316409111023
"Karma","NER006008004",1991,8,182.512796401978,33.4896945953369
"Karma","NER006008004",1991,9,25.442911863327,2.59459376335144
"Karma","NER006008004",1992,6,70.4647488594055,10.1403923034668
"Karma","NER006008004",1992,7,113.769382953644,19.4519052505493
"Karma","NER006008004",1992,8,202.601510047913,31.5489225387574
"Karma","NER006008004",1992,9,32.0361132621765,3.69604295492172
"Karma","NER006008004",1993,6,57.4699110984802,9.79181051254274
"Karma","NER006008004",1993,7,93.6552714109421,18.3037519454956
"Karma","NER006008004",1993,8,117.584393501282,21.9477310180664
"Karma","NER006008004",1993,9,44.6409796476365,9.79320192337038
"Karma","NER006008004",1994,6,47.1559619903564,8.06043291091919
"Karma","NER006008004",1994,7,105.720841407776,14.5839862823486
"Karma","NER006008004",1994,8,194.995378494263,27.5979032516479
"Karma","NER006008004",1994,9,97.7927408218384,18.0474734306336
"Karma","NER006008004",1995,6,57.4888919591904,9.31860160827636
"Karma","NER006008004",1995,7,102.965058326721,14.7240171432495
"Karma","NER006008004",1995,8,195.114412307739,31.6011095046997
"Karma","NER006008004",1995,9,51.0623626708984,5.90629911422729
"Karma","NER006008004",1996,6,47.2918656468392,9.66349506378172
"Karma","NER006008004",1996,7,101.255331516266,11.5870599746704
"Karma","NER006008004",1996,8,165.011855125427,28.4757928848267
"Karma","NER006008004",1996,9,61.3866292238235,10.9410486221313
"Karma","NER006008004",1997,6,31.2033408284187,4.29040122032166
"Karma","NER006008004",1997,7,95.4378553628922,12.7653682231903
"Karma","NER006008004",1997,8,96.488567829132,16.5947170257568
"Karma","NER006008004",1997,9,50.2015156745911,7.04069280624389
"Karma","NER006008004",1998,6,60.5832133293152,10.1264042854309
"Karma","NER006008004",1998,7,205.529647827148,35.2218418121338
"Karma","NER006008004",1998,8,212.498269557953,25.1175990104676
"Karma","NER006008004",1998,9,146.498610496521,19.5118618011475
"Karma","NER006008004",1999,6,32.1183678507806,1.80499869585037
"Karma","NER006008004",1999,7,162.587275505066,24.415358543396
"Karma","NER006008004",1999,8,175.085706710815,28.8545074462891
"Karma","NER006008004",1999,9,111.848098278046,16.4232692718506
"Karma","NER006008004",2000,6,41.8356237411499,6.66003847122192
"Karma","NER006008004",2000,7,150.406576633453,23.4261207580566
"Karma","NER006008004",2000,8,116.55558514595,12.0421307086945
"Karma","NER006008004",2000,9,55.4599227905273,7.8512134552002
"Karma","NER006008004",2001,6,61.0511583089828,7.55587697029114
"Karma","NER006008004",2001,7,159.007289886475,26.0431270599365
"Karma","NER006008004",2001,8,104.107316017151,16.3966994285583
"Karma","NER006008004",2001,9,75.9677958488464,13.3431010246277
"Karma","NER006008004",2002,6,102.756664395332,21.9059085845947
"Karma","NER006008004",2002,7,79.4103827476501,7.79326295852661
"Karma","NER006008004",2002,8,119.206958770752,16.6236414909363
"Karma","NER006008004",2002,9,65.1036554574966,9.90486812591553
"Karma","NER006008004",2003,6,103.941812515259,15.6127276420593
"Karma","NER006008004",2003,7,111.345928192139,17.8835172653198
"Karma","NER006008004",2003,8,158.994627952576,22.1977033615112
"Karma","NER006008004",2003,9,88.6938612461091,14.2162413597107
"Karma","NER006008004",2004,6,35.2915468215942,5.63340210914611
"Karma","NER006008004",2004,7,117.774924755096,20.5129423141479
"Karma","NER006008004",2004,8,142.621785640717,29.6480464935303
"Karma","NER006008004",2004,9,68.4400672912597,6.79615831375122
"Karma","NER006008004",2005,6,94.946123600006,11.6190657615662
"Karma","NER006008004",2005,7,126.867266178131,20.8137483596802
"Karma","NER006008004",2005,8,156.342775344849,25.9436235427857
"Karma","NER006008004",2005,9,60.6057786941529,10.5944757461548
"Karma","NER006008004",2006,6,28.3959422111511,4.03492724895477
"Karma","NER006008004",2006,7,124.061389923096,22.2876386642456
"Karma","NER006008004",2006,8,119.968991279602,19.0999193191529
"Karma","NER006008004",2006,9,53.2948451042175,7.80574321746827
"Karma","NER006008004",2007,6,42.8048067092896,7.67097663879395
"Karma","NER006008004",2007,7,167.72091960907,22.2753849029541
"Karma","NER006008004",2007,8,175.691799163818,28.2911958694458
"Karma","NER006008004",2007,9,41.8290623426437,1.94025894999504
"Karma","NER006008004",2008,6,70.4706888198853,12.0108342170716
"Karma","NER006008004",2008,7,103.664487361908,19.2114295959473
"Karma","NER006008004",2008,8,168.185982704163,20.9892678260804
"Karma","NER006008004",2008,9,32.0151895284653,2.08717787265777
"Karma","NER006008004",2009,6,61.2177336215972,10.7586770057678
"Karma","NER006008004",2009,7,90.6661324501037,10.9548435211181
"Karma","NER006008004",2009,8,124.647045135498,18.314079284668
"Karma","NER006008004",2009,9,60.7565180063247,9.11779975891113
"Karma","NER006008004",2010,6,76.3439240455627,13.4933142662048
"Karma","NER006008004",2010,7,114.932998657227,20.1378526687622
"Karma","NER006008004",2010,8,159.46939945221,21.2782373428345
"Karma","NER006008004",2010,9,55.6355444192886,8.28452146053315
"Karma","NER006008004",2011,6,30.7831827402115,5.64315342903137
"Karma","NER006008004",2011,7,70.5591030120849,9.43144702911377
"Karma","NER006008004",2011,8,122.805065155029,19.4886875152588
"Karma","NER006008004",2011,9,52.7783192396163,6.18570828437805
"Karma","NER006008004",2012,6,45.5047484636308,7.47649931907654
"Karma","NER006008004",2012,7,148.210292816162,21.6761980056763
"Karma","NER006008004",2012,8,178.99608039856,29.8753728866577
"Karma","NER006008004",2012,9,91.9713293313979,8.94355034828185
